symbol,side,entry_px,exit_px,qty,pnl,outcome,entry_ts,exit_ts
BNBUSDT,SELL,620.197974,621.866224,0.1,-0.1668,SL,1750696845000,1750697130000
BNBUSDT,BUY,621.86218,620.19393,0.1,-0.1668,SL,1750697190000,1750697355000
BNBUSDT,BUY,620.7220659999999,619.053816,0.1,-0.1668,SL,1750697370000,1750697550000
BNBUSDT,BUY,618.331827,619.332777,0.1,0.1001,TP,1750697565000,1750697910000
BNBUSDT,SELL,619.398054,621.066304,0.1,-0.1668,SL,1750697925000,1750698330000
BNBUSDT,BUY,621.1221059999999,622.1230559999999,0.1,0.1001,TP,1750698390000,1750698510000
BNBUSDT,BUY,622.9822919999999,623.9832419999999,0.1,0.1001,TP,1750698585000,1750698630000
BNBUSDT,BUY,622.922286,623.923236,0.1,0.1001,TP,1750698675000,1750699590000
BNBUSDT,BUY,624.3324269999999,625.3333769999999,0.1,0.1001,TP,1750699665000,1750699755000
BNBUSDT,BUY,626.302624,627.303574,0.1,0.1001,TP,1750699845000,1750700010000
BNBUSDT,BUY,627.232717,628.233667,0.1,0.1001,TP,1750700070000,1750700250000
BNBUSDT,BUY,627.0727009999999,628.0736509999999,0.1,0.1001,TP,1750700310000,1750701750000
BNBUSDT,BUY,628.5128450000001,629.5137950000001,0.1,0.1001,TP,1750701825000,1750702590000
BNBUSDT,BUY,629.282922,630.283872,0.1,0.1001,TP,1750702650000,1750707450000
BNBUSDT,BUY,629.86298,628.19473,0.1,-0.1668,SL,1750707570000,1750707990000
BNBUSDT,BUY,628.092803,629.093753,0.1,0.1001,TP,1750708005000,1750708470000
BNBUSDT,BUY,629.152909,630.153859,0.1,0.1001,TP,1750708530000,1750709430000
BNBUSDT,BUY,631.023096,632.024046,0.1,0.1001,TP,1750709505000,1750709850000
BNBUSDT,BUY,632.5032440000001,633.5041940000001,0.1,0.1001,TP,1750709925000,1750710210000
BNBUSDT,BUY,634.0133950000001,632.3451450000001,0.1,-0.1668,SL,1750710315000,1750710810000
BNBUSDT,BUY,632.8432779999999,633.8442279999999,0.1,0.1001,TP,1750710825000,1750711335000
BNBUSDT,BUY,632.343228,633.3441779999999,0.1,0.1001,TP,1750711410000,1750712430000
BNBUSDT,BUY,632.9432879999999,631.275038,0.1,-0.1668,SL,1750712490000,1750712970000
BNBUSDT,SELL,631.646829,633.315079,0.1,-0.1668,SL,1750713030000,1750713510000
BNBUSDT,SELL,633.376656,632.375706,0.1,0.1001,TP,1750713525000,1750714050000
BNBUSDT,SELL,631.666827,633.335077,0.1,-0.1668,SL,1750714170000,1750716150000
BNBUSDT,BUY,634.2434179999999,635.2443679999999,0.1,0.1001,TP,1750716195000,1750716330000
BNBUSDT,BUY,636.1536090000001,637.1545590000001,0.1,0.1001,TP,1750716405000,1750716570000
BNBUSDT,BUY,637.0436980000001,638.044648,0.1,0.1001,TP,1750716630000,1750716690000
